"","Recall_comprehension","Recall_writing","Recall_check1","Recall_check2","study_order","ManiCheck_esteem_1","ManiCheck_esteem_2","ManiCheck_esteem_3","ManiCheck_mean","Exp1_check","Exp1_prob_hiring","Exp1_loyalty","Exp1_honesty","Exp2_S1_check","Exp2_S1_seen_wrong","Exp2_S1_self_action","Exp2_S1_guide_other","Exp2_S2F_check","Exp2_S2F_seen_wrong","Exp2_S2F_self_action","Exp2_S2F_guide_other","Exp2_S2M_check","Exp2_S2M_seen_wrong","Exp2_S2M_self_action","Exp2_S2M_guide_other","MASC_set1_1","MASC_set1_2","MASC_set1_3","MASC_set1_4","MASC_set1_5","MASC_set1_6","MASC_set1_7","MASC_set1_8","MASC_set2_1","MASC_set2_2","MASC_set2_3","MASC_set2_4","MASC_set2_5","MASC_set2_6","MASC_set3_1","MASC_set3_2","MASC_set1_mean","MASC_set2_mean","MASC_set3_mean","BIDR_self_deceptive","BIDR_impre_manage","age","gender","origcount","residence","soc_class","engunder","funnel_pay","assignmentId","hitId","CountryCode","CountryName","Duration__in_seconds_","condition","Exp2_S2_seen_wrong_T2","Exp2_S2_self_action_T2","Exp2_S2_guide_other_T2"
"436",4,"I'm a volunteer at 7 Cups, which is a mental health website.  The site promotes healthy living and taking care of your mind, body, and spirit.  I volunteer to host mental health discussion.  Several people have thanked me for my help.  I enjoy doing it.","I feel happy and like I'm making a contribution to society.",2,"Exp1First",7,7,7,7,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,4,1,1,3,1,3,4,6,2,3,6,4,7,7,6,5,4,3,6,4,4.5,4.5,5,11,42,2,"United States","United States",2,7,4,"3XXU1SWE8MW3MZX09RFH0OVBT0I0A5","3Z8UJEJOCZEJCOPZA5DYH7MFO5V39D","","",696,"Worthy",4,1,1
"437",4,"There is not one incident but what makes me feel happy is being able to be there for my son, being able to be at every sports practice and every game that he has. It makes it worhwhile watching him having fun and competing.","I felt pride and happy. It makes me feel warm to see him running and enjoying the sport.",2,"Exp2First",6,6,7,6.33333333333333,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,3,2,4,1,1,1,1,1,1,1,1,3,4,3,5,3,2,6,7,2.75,3.41666666666667,6.5,0,6,41,1,"USA","USA",4,7,6,"33M4IA01QG23I6PSEEQA4S7W3AQRXW","3H6W48L9F4Q1V97U1EKX8UXRR27PW0","","",1195,"Worthy",3,2,4
"438",4,"There was a time when I was out on a job, I completed one lap and came across a small childs toy on the ground that wasn't there 15 minutes ago, I located a mother traveling with kids in the stroller and ran over that way to return it.","I felt elated that I could help in some way bring back joy to someone.",2,"Exp2First",5,5,6,5.33333333333333,1,4,4,3,3,7,3,2,NA,NA,NA,NA,1,5,2,2,2,2,2,2,2,2,2,2,5,3,6,5,5,4,2,5,3.25,4.08333333333333,3.5,6,6,26,1,"United States","United States",2,7,3,"3SITXWYCNVAG2Z83IH4K4D2SLONXBP","3Z8UJEJOCZEJCOPZA5DYH7MFO5V39D","","",535,"Worthy",5,2,2
"439",4,"Yesterday I went to a comedy show with a girl that I’m dating. I had no idea who the comedian was prior to the show but it was her favorite one. So I took off work early, picked her up, and drove over two hours to take her to the show. She had a great time and the experience made me feel really good.","Happy. I was able to provide an amazing experience to someone else.",2,"Exp2First",5,4,6,5,1,1,1,1,3,7,1,1,1,6,3,5,NA,NA,NA,NA,4,4,2,3,5,3,1,5,2,5,7,3,3,1,4,2,3.9375,3.5,3,2,1,31,1,"United States","United States",4,7,6,"3CFVK00FWLMFWTAJ87KOI3LD0F46LV","36KM3FWE3RDJHD29CLXV1DX2Q3N073","","",587,"Worthy",6,3,5
"440",4,"I joined a team of people who brought and cooked food for the homeless. We made the food and served the homeless people in the community.","Happy and Helpful",2,"Exp2First",4,4,6,4.66666666666667,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,2,5,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.25,3.75,4,4,9,43,2,"United States","United States",3,7,4,"3XM0HYN6NK090TIW6HWTB8MAMNTEPM","3SD15I2WD2VWU5N1CYAMXXVDY4N362","","",906,"Worthy",2,5,1
"441",4,"When I was working some of us were asked to volunteer our time to work with the special olympics that were being held in our city. I did this and I never felt so good about myself. It gave me so much pleasure to see these persons perform their special sporting groups. Gave me a sense of feeling so lucky to get to do this and just to see their smiling faces was so rewarding.","happy, rewarding and grateful",2,"Exp2First",7,7,7,7,1,1,1,1,3,9,1,1,1,2,1,1,NA,NA,NA,NA,3,6,1,1,2,2,3,1,4,5,6,7,7,3,5,4,3.4375,4.41666666666667,4.5,0,11,72,2,"USA","UA",4,7,5,"3WYP994K17SZWSHIRM9ECBN99U86YN","3TZ0XG8CBUL5DLV5MM8U8OUQ4RN89A","","",1614,"Worthy",2,1,1
"442",4,"I’m the middle of my career, I took a chance in hiring someone with a great deal of potential but no industry background. Her curiosity and intellect transferred tremendously and she eventually became a VP for our company.","Proud",2,"Exp1First",6,5,6,5.66666666666667,1,1,2,2,3,9,1,1,1,9,1,1,NA,NA,NA,NA,3,6,1,1,6,1,1,4,3,3,4,5,5,5,5,6,3.6875,3.83333333333333,5.5,6,11,51,1,"United States","United States",5,7,5,"3DPNQGW4LLGJYL3Y2FL7WMJ2ETA461","37Y5RYYI0P6DX1SC30KD5IG9NOKSXC","","",866,"Worthy",9,1,1
"443",4,"I used to be an extreme couponer and I would get 100's of cans of cat food and gift cards as well. I only had one cat at the time, so I would leave boxes of canned cat food at the door of the local ""cat lady"". She would rescue cats and feed outdoor cats. She was so surprised and very thankful when she would find the boxes on her doorstep.","I was very happy that I could help her out so much.",2,"Exp2First",4,4,4,4,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,5,5,5,7,4,4,4,4,7,4,7,6,4,6,6,6,4,7,7,4.8125,4.41666666666667,7,5,9,44,2,"United States","United States",2,7,7,"3X08E93BHVJXD87CL3EMTK3GAKG66O","389A2A304OJPTUX53256HZPGREE0CW","","",814,"Worthy",5,5,5
"444",4,"I planned a great camping trip for my family. The location and food were fantastic. It took a lot of prepping and planning, but it was totally worth. We had so much fun and made great memories.","Happy",2,"Exp1First",7,5,7,6.33333333333333,1,1,2,2,3,9,1,1,NA,NA,NA,NA,1,8,1,1,4,3,2,3,1,1,1,2,4,7,7,7,7,5,3,7,3.3125,4.83333333333333,5,2,16,43,2,"Usa","Usa",4,7,5,"3YT88D1N08Z5F45J45APW0WE1O03KM","3YCT0L9OMMA8L7E81UX47GPBLAASNS","","",1163,"Worthy",8,1,1
"445",4,"I was a Scout leader at a family campout and a young Scout with learning disabilities had just purchased a flint and steel fire starter and was having a meltdown over not being able to start a camp fire. Long story short, I taught him the basics, he lit the fire with his kit and it was the first fire started and the last one out. He went on to excel at the proper way to build a campfire.","I feel fulfilled having shared my knowledge and made an impact on some ones life.",2,"Exp1First",7,7,7,7,1,1,1,1,3,8,2,2,NA,NA,NA,NA,1,7,5,2,2,3,2,2,2,3,3,4,2,5,3,4,6,6,5,7,3.5625,3.91666666666667,6,1,11,67,1,"United States","United States",2,7,3,"3VE8AYVF8MYG0FJBFBEO74CK9EB8FH","3KVQ0UJWPXMX2ZPBHZBJAOSA0275WV","","",1240,"Worthy",7,5,2
"446",4,"When I was at work there was a girl struggling to get her work goal done. She needed help and no one was willing to guide her. I saw her and felt like I needed to be that good person to help her. I showed her how I conduct my work and gave her many tips on how to do the work efficiently and quickly. She was very grateful that I helped her and took the time out of my work to help her with hers. I felt very happy that I helped her accomplish her work goal so she didn't get fired.","I felt happy. I don't like seeing people struggle and cry and after I helped her she was smiling and was happy.",2,"Exp1First",7,7,7,7,1,4,4,5,3,9,1,1,NA,NA,NA,NA,1,1,6,7,1,1,1,2,1,1,2,1,5,4,5,7,7,3,5,7,2.875,4.33333333333333,6,1,6,30,2,"United States","United States",2,7,3,"3ND9UOO81K3DQ8PPZPXSGXKQOH0LWE","30EV7DWJTVWXA8KP1J3CNRRQ75HY62","","",909,"Worthy",1,6,7
"447",4,"when i go out go my way to help others. i feel good when i am volunteering and being selfish and can see the impact that i am making","i feel proud",2,"Exp1First",5,5,5,5,1,2,2,2,3,9,1,1,1,9,1,1,NA,NA,NA,NA,4,2,1,1,1,1,1,1,6,4,3,5,4,6,5,6,3,4.08333333333333,5.5,2,13,27,2,"usa","usa",5,6,7,"378XPAWRUCEETUEGDH4N6SV7FU4AIF","33EEIIWHK789GW84BHUQMX4NPPRVQN","","",465,"Worthy",9,1,1
"448",4,"I babysat for a couple that I did not really know that well because they had no one else at the time and had to work. When they came to pick up their kid after they were off work they also said they wouldn't be able to pay me for a couple of weeks but I told them they didn't need to since they needed the money.","Happy, I was happy that I could help them out as a favor without demanding monetary reimbursement.",2,"Exp1First",6,4,6,5.33333333333333,1,1,2,1,3,8,1,1,1,5,4,3,NA,NA,NA,NA,3,1,2,4,4,3,4,5,2,5,4,6,4,6,3,6,3.875,4,4.5,4,5,39,2,"United States","United States",2,7,6,"3DIP6YHAPCTOU1JFK0UIPMRKXDXE86","386T3MLZLNWNHR7SMQP1FDTX1NT80Y","","",957,"Worthy",5,4,3
"449",4,"When my parents were elderly, I helped them as much as I could while working and eventually quit work to help them until they both passed away. I did it as much for myself though as I did for them. It was a wonderful experience and it made me happy.","content and happy - It was so wonderful to get to spend so much time with them when they needed help.",2,"Exp1First",7,1,7,5,1,1,3,4,3,9,1,1,1,6,1,1,NA,NA,NA,NA,4,4,3,2,4,2,2,4,6,4,5,7,7,7,3,5,3.8125,4.75,4,3,7,70,2,"United States of America","United States of America",3,7,7,"3IRIK4HM3ALMTPGDVURPFKVQ66UC6P","3NOEP8XAU43GK9CKBJGJADBY04DPXT","","",1297,"Worthy",6,1,1
"450",4,"There was this one time where my mother got sick and was admitted into the hospital. I was able to stay with her the whole time and make sure she felt supported. I felt like I did something worthy of a filial daughter. I wanted to be there for her as she has always been there for me. I know that she felt my sincerity because she was able to endure a lot of treatments because she had someone there at all times giving her support in faith and in presence.  I like that I was able to do something worthy of a person who follows Christ and who strives to do what is right.","I felt like I was a filial daughter.",2,"Exp2First",6,6,7,6.33333333333333,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,3,4,2.75,3,3.5,1,12,33,2,"USA","USA",4,7,4,"33LK57MYLT64OGPKULE0RNS3XDDZSX","30UZJB2POHD0B1NN7F0H5RHD29C35M","","",614,"Worthy",9,1,1
"451",4,"I helped take care of my Mom and Dad when they were sick.  They both had health problems and dementia and we kept them at home and my siblings, and I took turns taking care of them.","I feel grateful I was able to help them in their time of need, and wish I would have spent more time with them.",2,"Exp2First",6,5,6,5.66666666666667,1,4,4,4,3,7,1,1,1,4,5,6,NA,NA,NA,NA,5,4,3,3,4,4,5,3,5,4,6,5,6,5,4,6,4.1875,4.33333333333333,5,0,2,58,2,"United States","United States",4,7,4,"3ZWFC4W1UU8MIKY7EKKOYL7PZ60RFD","3VZYA8PITOZ4U9OQOSIY3TJ6ZXS05O","","",923,"Worthy",4,5,6
"452",4,"When I was working as a cancer counselor many years ago my boss approached me with the idea of partnering with a local hospital to create a summer camp for children with cancer. She said she would work with the hospital support side if I would recruit volunteers to be camp counselors. After many months of planning, recruiting and training we finally were able to open the camp to the kids. I feel really good about my part in helping get this camp off the ground and it is still going to this day.","I feel a sense of accomplishment. I also feel a sense of pride that I started something that is still doing good things to this day.",2,"Exp1First",7,6,7,6.66666666666667,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,5,1,1,1,1,1,2,1,7,5,2,7,4,4,4,7,3.0625,4.16666666666667,5.5,2,12,57,2,"USA","USA",2,7,6,"3C8HJ7UOP7V1QLCFAOIEFETX5OWMZ9","3MWOYZD5WVPTNFMFUDGVNBFAOL7NOQ","","",1329,"Worthy",9,1,1
"453",4,"I thought it was cool when I met other fans of Sailor Moon at Comic Con. They were impressed I made all my patches for my costume instead of buying them. I'm still friends with one of them on social media!","Pure",2,"Exp1First",1,1,1,1,1,1,1,5,3,9,1,1,1,5,5,5,NA,NA,NA,NA,1,1,1,1,3,1,1,5,7,7,7,7,7,7,7,7,3.125,5.25,7,10,9,34,2,"USA","USA",2,7,7,"3A1COHJ8NJW0EBAHA12OAPOXPTQ8HH","38VTL6WC4AE1R4KBW0T7VLDQBA75YU","","",748,"Worthy",5,5,5
"454",4,"The other day I completed working on a piece of music and was able to publish it. I was very proud of that moment and it was very worthwhile for me.","awesome",2,"Exp1First",7,7,7,7,1,7,5,7,3,9,1,1,1,1,5,1,NA,NA,NA,NA,1,1,1,1,7,1,1,1,7,4,7,4,4,1,5,4,3.125,4,4.5,4,6,41,1,"usa","usa",4,7,7,"3FTYUGLFSUM0FDMDQ7CV7KZ8VBY5D5","344M16OZKIG7BO9Q0ZDZIZLWKJ1NEM","","",427,"Worthy",1,5,1
"455",4,"For a team-building event one afternoon, my co-workers and I packed food boxes for starving children around the world.  The stations were setup in an assembly line order with groups from other associations and we successful packed 104 boxes which calculated to feed over 300 children for 6 months!","I felt very good doing something beneficial for other humans that I will never meet.",2,"Exp2First",5,4,5,4.66666666666667,1,5,3,3,3,8,2,2,1,3,5,5,NA,NA,NA,NA,5,5,3,3,5,3,4,4,4,4,5,5,4,5,3,5,4.25,4,4,1,6,46,1,"USA","USA",4,7,5,"36AHBNMV1RDYH1WX19HSIHX1QG0YDC","38VTL6WC4AE1R4KBW0T7VLDQBA6Y5M","","",1665,"Worthy",3,5,5
"456",4,"I was in charge of the Expert Field Medical Badge testing when I was in the Army. 12 people earned the badge, which is quite difficult to get. Everything was done safely and I was glad and proud that everything went well.","I was very proud that it went so well. A lot of people and resources were involved. I was very happy.",2,"Exp1First",6,5,6,5.66666666666667,1,1,2,2,3,9,1,2,NA,NA,NA,NA,1,6,4,4,3,4,3,5,6,4,5,4,4,4,3,5,4,4,5,5,4.375,3.75,5,1,0,68,1,"USA","USA",4,7,5,"3QEMNNSB2X0F2H0WE0RS54D4MHU7DN","3MWOYZD5WVPTNFMFUDGVNBFAOL7NOQ","","",1069,"Worthy",6,4,4
"457",4,"I once repaired a friend's car that was broken down. I did not charge anything to do it and it made me feel good to do it.","This makes me feel closer to this friend even today.",2,"Exp1First",6,5,5,5.33333333333333,1,3,3,3,3,3,3,3,1,5,5,5,NA,NA,NA,NA,4,4,4,5,3,4,3,4,4,3,3,4,4,3,4,4,4.1875,3.5,4,1,0,51,1,"United States","United States",2,7,7,"32SCWG5HIH55NEPH0ZDVZKUX5PF6P3","382GHPVPHSSIFIJNTAH70ZBZ2DH34H","","",819,"Worthy",5,5,5
"458",4,"I was asked to be the sole musical performer at a charity event. I did really well and received a lot of praise for the performance and making the event better.","I felt very proud.",2,"Exp1First",7,7,7,7,1,5,5,5,3,9,1,1,1,5,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,2.75,5.25,1,3,5,45,1,"USA","USA",4,7,7,"3N2BF7Y2VQVFZ0CL42C7F7PS9YKHMJ","3N5YJ55YXG44LBSEKUBDMGV5Z43NAR","","",629,"Worthy",5,1,1
"459",4,"As someone who has been without a car more than a few times in my life I really appreciate having one now. But also it makes me feel compassion towards those who don't. I was driving home and it was pouring down moderately hard and someone was walking in the rain up ahead. I pulled up to them and asked if they wanted a ride. They took me up on the offer. It was slightly out of my way but it felt good to help this young man who was soaked at this point.","satisfied",2,"Exp1First",7,7,7,7,1,2,3,3,3,7,2,3,NA,NA,NA,NA,1,2,7,5,5,2,3,5,5,6,6,4,5,1,7,4,6,2,5,6,4.5,3.83333333333333,5.5,4,3,51,1,"USA","USA",2,7,6,"3EQHHY4HQST3RXW4SXD3D52583HG5T","3U74KRR67MM907RNQU2UHLLXNTONTC","","",1046,"Worthy",2,7,5
"460",4,"I never really wanted to be a mom and I grew up thinking that I would never have a child. My husband and I got married several years ago and had decided that we never wanted to have kids. Last year well on a vacation, my husband turned to me and told me he wanted to have a baby. I was overwhelmed but agreed because it felt finally right. A couple months ago I gave birth to my beautiful baby boy and nothing has ever felt more worthwhile.","Incredibly happy and whole.",2,"Exp2First",7,7,7,7,1,2,1,3,3,8,7,1,1,2,8,7,NA,NA,NA,NA,5,6,2,2,3,2,6,2,5,5,6,5,5,3,2,4,4,4.16666666666667,3,3,5,27,2,"United States","United States",3,7,3,"33L7PJKHCGZQJK1CAVJDO8RL0NR8TX","3OPLMF3EU5OLHUJIHL03VUBGTG2NL9","","",601,"Worthy",2,8,7
"461",4,"Once when I was young, I helped an elderly lady that had a flat tire. It was before the time of road service companies like AAA. So she would have had to pay someone to change her tire. I decided to fix it for her and I did. She tried to pay me but I refused to take any money. It was a worthwhile experience for me just to help her. I didn't need to be paid.","Rewarded. It was a fulfilling and humbling experience.",2,"Exp1First",5,4,7,5.33333333333333,1,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,5,4,7,5,6,6,5,5,3,7,3,2,7,2,7,7,4.9375,3.75,7,3,4,72,1,"United States","United States",2,7,7,"3IQ1VMJRYTLLITLD9NYATZW4W4P9A3","3HEM8MA6H9DWBCB8P5LRG5F531QPQW","","",1218,"Worthy",9,1,1
"462",4,"I once volunteered to help weed and declutter  a running path in my hometown. It felt really good to put in time and effort to make something better for all people to use. It was hard work as the weeds had really overgrown the path but I enjoyed it with the thought of the benefit to my community that I was adding.","happy",2,"Exp2First",6,6,6,6,1,3,3,3,3,7,2,2,1,5,2,6,NA,NA,NA,NA,5,3,5,4,3,5,5,4,4,2,6,5,5,2,5,7,4.375,3.75,6,3,2,42,1,"United States","United States",2,7,6,"39JEC7537U278FVEW2ZXRCBPNZVCVQ","3V8JSVE8YYR1NND471MAZFJ3O35YEN","","",935,"Worthy",5,2,6
"463",4,"my son really wanted to plant flowers this spring. i really didnt want to but complied to indulge him and help the environment. i never thought that the flowers would actually grow let alone bloom. he has been so excited to tend to them daily and they are very beautiful sun flowers. it ended up being such a worthwhile activity.","i felt annoyed at first, but after reflecting happy and fulfilled",2,"Exp2First",3,3,3,3,1,1,5,1,3,3,8,8,NA,NA,NA,NA,1,2,9,8,7,7,5,6,7,7,7,7,4,1,3,4,5,7,5,6,5.5625,3.75,5.5,10,3,36,2,"united states","united states",4,7,6,"39K0FND3AHG0PD47YW2FYL2OW3ZAM6","3JAOYN9IHL3XXM0JTWCOQUJTODL33W","","",574,"Worthy",2,9,8
"464",4,"For several years I volunteered to shave my head for a fund-raising event sponsored by St. Baldricks.  Me, my wife and boys all shaved our heads for the cause raising a few thousand dollars.  The first year was truly fulfilling, as our neighbor child had recently undergone treatment at ST. Jude.","I feel fulfilled.  Looking back on this event, I was grateful that something as simple as shaving my head could bring awareness and support.",2,"Exp2First",6,6,6,6,1,1,1,1,3,4,6,4,NA,NA,NA,NA,1,6,1,1,2,5,4,5,6,4,6,2,4,5,3,6,3,5,7,6,4.375,3.91666666666667,6.5,1,7,58,1,"United States","United States",3,5,4,"3TEM0PF1Q5Y1K60CT16JQP3HE3V0DN","3V8JSVE8YYR1NND471MAZFJ3O35YEN","","",966,"Worthy",6,1,1
"465",4,"The bulk of my family lives far away from me - I stayed home, they moved.  My brother, his wife and his oldest daughter and her husband are in town this weekend, and last night we went to the ballgame together.  I hadn't seen them in about a year, and it was so worthwhile just to sit and talk, catch up and enjoy the scene at the ballpark.","happy, satisfied",2,"Exp1First",6,5,6,5.66666666666667,1,1,1,2,3,8,1,2,1,6,6,7,NA,NA,NA,NA,4,2,2,4,6,4,5,5,3,2,5,3,2,2,6,6,4.25,3.16666666666667,6,13,1,61,1,"United States","United States",4,7,5,"3R6BYFZZP7D6FGKJNJQGN3TD0NYFXA","3JGHED38EDSGE8YUKT84T5RM2G1Y71","","",888,"Worthy",6,6,7
"466",4,"I helped collect items for the homeless. I collected toothbrushes and other toiletries. It felt good to do something good for others.","I felt compassionate and useful.",2,"Exp2First",5,5,5,5,1,1,2,2,3,9,1,1,NA,NA,NA,NA,1,5,4,3,4,4,3,3,3,3,3,4,5,2,5,3,4,4,3,3,3.9375,3.66666666666667,3,0,12,58,2,"United States","United States",4,7,5,"35K3O9HUABEX9GT2SE0OZE86KHNFE1","3MWOYZD5WVPTNFMFUDGVNBFAOL7NOQ","","",615,"Worthy",5,4,3
